"","np","time","value","q025","q25","q50","q75","q975"
"408",81,21,1.2513773603896,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"409",81,28,1.58702078861277,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"410",81,35,1.64656984306838,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"411",82,7,1.50919377682013,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"412",82,14,1.7270199110643,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"413",82,21,1.3819857791761,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"414",82,28,1.43621283626233,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"415",82,35,1.16451330262581,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"416",83,7,1.50919377682013,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"417",83,14,1.7270199110643,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"418",83,21,1.3819857791761,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"419",83,28,1.43621283626233,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"420",83,35,1.16451330262581,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"421",84,7,1.50919377682013,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"422",84,14,1.7270199110643,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"423",84,21,1.3819857791761,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"424",84,28,1.43621283626233,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"425",84,35,1.16451330262581,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"426",85,7,1.99844850095808,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"427",85,14,1.87728246622185,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"428",85,21,1.24681901983467,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"429",85,28,1.60296371822852,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"430",85,35,1.26372446145838,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"431",86,7,1.99844850095808,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"432",86,14,1.87728246622185,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"433",86,21,1.24681901983467,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"434",86,28,1.60296371822852,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"435",86,35,1.26372446145838,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"436",87,7,1.99844850095808,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"437",87,14,1.87728246622185,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"438",87,21,1.24681901983467,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"439",87,28,1.60296371822852,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"440",87,35,1.26372446145838,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
