"","np","time","value","q025","q25","q50","q75","q975","Y"
"554",9,98,21720.1931084014,15071.0535376579,16186.7857941531,18448.5130446386,20909.380596669,23027.2470311907,18900
"555",9,105,15301.0808430889,13373.2672222117,15223.5729755743,17447.3651973358,18525.4511862951,22456.6500286149,16668
"556",9,112,11822.1382882956,10823.8706848197,12062.7304257585,13460.3145228287,14847.4073503771,20570.32962408,13777
"557",9,119,11581.9982193776,7085.37977654244,8553.28551716631,9457.58590990798,10558.297575009,12440.180865282,9409
"558",9,126,8311.29456595132,5678.45011226814,6775.95206544792,7441.8343611953,8205.03375091915,9131.62545698386,7493
"559",9,133,5547.5686876512,4599.95543522557,6068.78480647823,6754.21916737813,7420.6630411592,8605.11254282959,6532
"560",9,140,6023.52500680064,5204.54090725887,5567.71527614222,6069.1053116022,7358.847904294,8043.84559877232,5786
"561",9,147,4187.82647625165,3698.68452007257,4307.77368911499,4713.71296573565,4976.14576029063,6312.65258001514,4482
"562",9,154,3946.97650303145,2900.23112764864,3440.23896694698,3850.08095578291,4188.70260734687,5121.64212519788,3877
"563",9,161,3279.62229523088,3237.72594100496,3745.31757186466,3944.41649163918,4303.95569898106,5208.26207817959,3907
"564",9,168,4956.85809071102,3197.09978332619,3694.28142131318,4041.49011654688,4727.88231474291,5238.53392126223,4165
"565",9,175,3956.83805755305,3200.6016505,4113.73031804617,4700.15586524202,5880.22703292015,6638.2953810082,4708
"566",9,182,4220.27658590452,4113.19082194621,4516.94423812377,4954.6030222863,5562.68214597439,6909.66051045021,5163
"567",9,189,6907.1174505345,4662.36027424934,5265.37975513996,5710.50150781938,6221.08666726856,7233.32815328095,6016
"568",9,196,7379.76265359073,4620.56683765669,5835.58308702466,6864.94294153014,7619.29816943616,9280.98050904978,7033
"569",9,203,7551.96790458105,5156.31627022322,6601.78131776375,7058.13811816035,7802.86818280544,8757.80485536385,6944
"570",9,210,7802.0767182033,6485.39843644201,7370.86555717956,8272.25091331877,8989.57194835771,9802.45881403275,8212
"571",9,217,11350.1683456507,11715.2517972602,13425.3320589239,14172.9284668814,15954.4519441553,18728.6649917016,15569
"572",9,224,16144.4200940729,15421.4353203284,17269.208951162,19953.1653169637,21094.5270308011,24738.055901479,19476
"573",9,231,26695.4510661568,20035.0418330318,23592.2207165295,25937.2656477843,28743.8948652341,35966.7720874951,26912
"574",9,238,35653.9747225806,31790.0484088101,36120.4258493314,42522.3890620845,46846.5506460463,54115.1955343986,40314
"575",9,245,66190.1958734204,61794.1510997688,69249.9196307026,76667.755429709,81778.449384118,94928.4053398377,71085
"576",9,252,88191.9139900392,69187.4458055736,81480.7153698279,96556.4872043336,106372.991610523,120317.442490295,92787
"577",9,259,163146.038661399,73931.4771432979,101457.512372184,105939.724166606,116292.423135894,148200.074074828,103385
"578",9,266,153793.456102077,95640.2254446896,117720.95042385,127226.430585728,137200.714614749,155492.811065184,131061
"579",9,273,173255.057841227,104897.976294407,117287.905375782,128360.944188561,140333.308259589,163424.634665621,132673
"580",9,280,108564.019995849,117556.1492018,142227.863793504,147099.960571246,160456.670894689,176049.565269271,149683
"581",9,287,148194.883566491,123106.387170816,132267.7924916,155527.183138383,167352.804008682,190298.84118791,153502
"582",9,294,97563.0904076033,93738.6903750418,102937.450725811,120924.99297236,135419.133057961,160130.355783759,115139
"583",9,301,80901.6003672163,70097.8466157673,84764.1553176537,92328.3272319269,106139.222547393,116204.123718031,88223
