"","np","time","value","q025","q25","q50","q75","q975","Y"
"222",5,259,172.19913391325,133.170503521849,162.11835746142,167.760108086187,177.753420039984,264.529955732918,184
"223",6,7,472.00506281774,474.920704433204,610.654374365752,639.005838452771,684.432433266021,744.146805995408,550
"224",6,14,2763.7755115763,1801.03058028094,1951.90243613356,2087.58668965672,2216.57228329687,2706.55301507718,2043
"225",6,21,6572.50402320763,5734.51926139528,6474.42558198544,6980.3485544022,7898.07005637861,8823.76074674447,7745
"226",6,28,13431.3786212699,11250.0797029793,13273.4588079572,14160.8640848422,16243.8635881226,21731.3909523002,13518
"227",6,35,29524.1333561059,20303.7405330375,25695.4410699715,27368.5910868124,28822.0241068169,34969.2901552503,23640
"228",6,42,71199.103517514,47426.2971762458,53115.9811680245,59132.0469050513,66332.9993930453,76776.0214617451,77227
"229",6,49,71710.8662640047,45169.1942407754,54735.6468580125,64196.4419738978,75503.2335678585,88503.4308177969,70135
"230",6,56,39221.5762297633,33458.2639241537,37436.4223985263,42332.9325506761,44458.8734648572,58164.4980001852,40480
"231",6,63,24926.5122032062,17618.2152094833,19234.2826888645,21806.1582885969,23796.8519745859,30029.7464818197,24998
"232",6,70,9741.25882504134,8403.81395095829,9915.120452336,10803.4984861974,12227.8320234911,14229.087755133,11829
"233",6,77,6362.69928115792,5269.34232493103,6382.47887456828,6751.36496222485,7285.02258395559,8780.2948855892,6410
"234",6,84,5227.25792773138,3872.89637033732,4488.65915653588,5017.15369395971,5502.95325220396,5980.63534003635,4120
"235",6,91,4624.72974179654,4603.1473594539,5240.15136552413,5829.53205586498,6269.59053397997,7054.19854127503,6084
"236",6,98,6846.85859979664,6509.17849497562,7413.75542387083,8382.70938273634,9465.66592356203,10966.7766458081,8018
"237",6,105,9389.75110235549,8067.50314969771,8478.99749432064,9466.16211063211,10916.5928030744,14034.9974849535,9843
"238",6,112,16949.2065341823,11312.9788274504,13027.4766778208,13885.5644356259,14409.5403785992,17817.0507919362,14031
"239",6,119,26604.3025098586,18328.5706100724,20937.7355873591,22389.3252476744,23653.9799939325,28260.4232350017,24280
"240",6,126,35346.2131779677,23546.8700930832,30946.9732382787,34087.3045032028,36196.818236951,40257.7907258507,30690
"241",6,133,40239.8939897356,32819.2007249788,43528.4936949691,52591.0882408312,61913.3029973908,69074.7542348036,50210
"242",6,140,57535.8581980432,52510.3672977051,57199.8314639063,61649.9389269049,70633.2914886303,79842.3095213897,73974
