"","np","time","value","q025","q25","q50","q75","q975","E"
"187",5,14,184.096282958984,177.963619995117,188.402374267578,213.653625488281,213.653625488281,246.072496795654,246.088421891735
"188",5,21,130.785659790039,109.180027008057,137.837890625,137.837890625,150.397392272949,167.372453308105,151.870077699352
"189",5,28,97.5069198608398,82.9996276855469,95.6694564819336,95.6694564819336,120.326858520508,131.975677490234,100.520944368054
"190",5,35,102.405059814453,85.095754814148,106.149864196777,106.149864196777,134.325180053711,135.928911590576,123.684088826253
"191",5,42,140.337417602539,120.84317779541,159.893478393555,159.893478393555,178.752182006836,210.60026550293,115.594336513722
"192",5,49,286.334564208984,235.652374267578,249.391376495361,266.408294677734,269.669372558594,360.390920257568,368.465122007894
"193",5,56,2281.47314453125,1460.71316223145,1495.09777832031,1510.56787109375,1626.56594848633,2281.47314453125,1319.9604364862
"194",5,63,34307.234375,28577.287109375,33441.61328125,43261.05859375,43303.83203125,44052.2092773437,27414.3547248341
"195",5,70,403202.15625,303610.6875,303610.6875,321444.5625,371911.125,444929.75,412987.163534043
"196",5,77,1740683.75,1297435.375,1556728.75,1757263.625,1757263.625,1791771.478125,1381010.9259895
"197",5,84,1500505.125,1500505.125,1832448.375,1832448.375,1904122.25,2317668.975,2141037.2286609
"198",5,91,821492.3125,724095.8125,761007.6875,786699.4375,787919.578125,1040324.6953125,803304.990879634
"199",5,98,356082.5625,312283.0625,452956.875,452956.875,473410.15625,489991.60546875,455782.771417426
"200",5,105,82378.1484375,82378.1484375,102302.671875,102392.984375,102392.984375,116887.2046875,89332.8070387608
"201",5,112,12369.296875,12216.2932128906,13709.10546875,13709.10546875,14197.603515625,15034.0044433594,14282.7668629406
"202",5,119,1642.12048339844,1489.43566894531,1768.95520019531,1768.95520019531,2015.51525878906,2443.8095703125,2122.25891915995
"203",5,126,174.714767456055,161.653547286987,203.398853302002,208.444122314453,212.944828033447,240.638610839844,205.505148750285
"204",5,133,17.0274600982666,15.3407640457153,18.4918651580811,19.6049613952637,20.5741024017334,20.5741024017334,24.1134046103454
"205",5,140,1.27847158908844,1.24624764919281,1.47179961204529,1.69311892986298,1.73011589050293,1.73011589050293,1.89894888961192
"206",5,147,0.116053730249405,0.0886093284934759,0.0952108334749937,0.10941457003355,0.10941457003355,0.127872531116009,0.129663090853746
"207",5,154,0.00974447187036276,0.0066832497366704,0.00682608084753156,0.00682608084753156,0.00839334074407816,0.00974447187036276,0.0105953260938447
