"","y.np","y.time","y.value","S.np","S.time","S.value","E.np","E.time","E.value","I.np","I.time","I.value","R.np","R.time","R.value","sigma.np","sigma.value","beta.np","beta.value","gamma.np","gamma.value","tau.np","tau.value","clock","loglikelihood.np","loglikelihood.value","logprior.np","logprior.value"
"1587",30,189,0.240883448587245,30,189,1801.92883300781,30,189,1.89635467529297,30,189,262.088470458984,30,189,890192.875,186,0.220360040664673,186,0.492900282144547,186,0.0668205618858337,186,0.977020621299744,11378,186,34.738941192627,186,4.63948345184326
"1588",30,196,0.109391731057739,30,196,1800.64514160156,30,196,1.09501957893372,30,196,151.626342773438,30,196,890293.25,187,0.227732926607132,187,0.480932801961899,187,0.0706825107336044,187,0.930841565132141,11378,187,33.9895248413086,187,3.8211874961853
"1589",30,203,0.0123802267941417,30,203,1799.90295410156,30,203,0.632805705070496,30,203,87.7192535400391,30,203,890351.3125,188,0.227732926607132,188,0.480932801961899,188,0.0706825107336044,188,0.930841565132141,11378,188,33.9895248413086,188,3.8211874961853
"1590",30,210,0.0257786597643438,30,210,1799.47375488281,30,210,0.365861058235168,30,210,50.7471237182617,30,210,890384.9375,189,0.227732926607132,189,0.480932801961899,189,0.0706825107336044,189,0.930841565132141,11378,189,33.9895248413086,189,3.8211874961853
"1591",30,217,0.010994731011385,30,217,1799.22546386719,30,217,0.211580127477646,30,217,29.3579559326172,30,217,890404.375,190,0.227732926607132,190,0.480932801961899,190,0.0706825107336044,190,0.930841565132141,11378,190,33.9895248413086,190,3.8211874961853
"1592",30,224,0.0253684199977436,30,224,1799.08178710938,30,224,0.122376590967178,30,224,16.983959197998,30,224,890415.625,191,0.237056836485863,191,0.483305752277374,191,0.0703643560409546,191,0.895166039466858,11378,191,32.348690032959,191,3.14380168914795
"1593",30,231,0.00584977344262762,30,231,1798.99877929688,30,231,0.0707879066467285,30,231,9.82542610168457,30,231,890422.125,192,0.224991962313652,192,0.475586533546448,192,0.0702108964323997,192,0.942981660366058,11378,192,33.2999610900879,192,3.8210768699646
"1594",30,238,0.000385344902312105,30,238,1798.95068359375,30,238,0.0409488081932068,30,238,5.68412208557129,30,238,890425.875,193,0.224991962313652,193,0.475586533546448,193,0.0702108964323997,193,0.942981660366058,11378,193,33.2999610900879,193,3.8210768699646
"1595",30,245,0.00158801355382181,30,245,1798.9228515625,30,245,0.0236884038895369,30,245,3.28832864761353,30,245,890428.0625,194,0.224991962313652,194,0.475586533546448,194,0.0702108964323997,194,0.942981660366058,11378,194,33.2999610900879,194,3.8210768699646
"1596",30,252,0.000183273680142795,30,252,1798.90673828125,30,252,0.0137036889791489,30,252,1.90233433246613,30,252,890429.3125,195,0.224991962313652,195,0.475586533546448,195,0.0702108964323997,195,0.942981660366058,11378,195,33.2999610900879,195,3.8210768699646
"1597",30,259,0.000485747983935934,30,259,1798.8974609375,30,259,0.00792762916535139,30,259,1.10052120685577,30,259,890430.0625,196,0.221372976899147,196,0.483893305063248,196,0.067675806581974,196,0.998628973960876,11378,196,35.3868789672852,196,4.30783653259277
"1598",30,266,0.000483687258879053,30,266,1798.89208984375,30,266,0.00458618439733982,30,266,0.636663496494293,30,266,890430.4375,197,0.214288517832756,197,0.49057012796402,197,0.0684556812047958,197,0.995776534080505,11378,197,34.9584503173828,197,4.83305549621582
"1599",30,273,4.50183974526571e-05,30,273,1798.88903808594,30,273,0.0026531454641372,30,273,0.368316739797592,30,273,890430.6875,198,0.214288517832756,198,0.49057012796402,198,0.0684556812047958,198,0.995776534080505,11378,198,34.9584503173828,198,4.83305549621582
"1600",30,280,0.000102160632502261,30,280,1798.88720703125,30,280,0.00153486942872405,30,280,0.213075220584869,30,280,890430.875,199,0.214288517832756,199,0.49057012796402,199,0.0684556812047958,199,0.995776534080505,11378,199,34.9584503173828,199,4.83305549621582
"1601",30,287,3.83190306754769e-05,30,287,1798.88610839844,30,287,0.000887937261722982,30,287,0.123266316950321,30,287,890430.9375,0,0.19119268655777,0,0.511149168014526,0,0.0650758743286133,0,0.972853004932404,11378,0,31.4613056182861,0,5.55607938766479
"1602",30,294,8.40908996095384e-06,30,294,1798.88549804688,30,294,0.000513680861331522,30,294,0.071310892701149,30,294,890431,1,0.192011818289757,1,0.513250708580017,1,0.0671458542346954,1,0.947449624538422,11378,1,31.4009552001953,1,5.62596225738525
"1603",30,301,5.99123733201354e-05,30,301,1798.88513183594,30,301,0.00029716978315264,30,301,0.0412541218101978,30,301,890431,2,0.20920318365097,2,0.49873685836792,2,0.0688427984714508,2,0.965672731399536,11378,2,33.7586212158203,2,5.22145938873291
"1604",30,308,8.70101690204364e-06,30,308,1798.88500976562,30,308,0.000171915875398554,30,308,0.0238659549504519,30,308,890431,3,0.20920318365097,3,0.49873685836792,3,0.0688427984714508,3,0.965672731399536,11378,3,33.7586212158203,3,5.22145938873291
"1605",30,315,1.65573132945852e-06,30,315,1798.88488769531,30,315,9.94551664916798e-05,30,315,0.0138067128136754,30,315,890431.0625,4,0.20920318365097,4,0.49873685836792,4,0.0688427984714508,4,0.965672731399536,11378,4,33.7586212158203,4,5.22145938873291
"1606",30,322,4.78335806291027e-06,30,322,1798.884765625,30,322,5.75358826608863e-05,30,322,0.00798733253031969,30,322,890431.0625,5,0.194363698363304,5,0.501109957695007,5,0.0724667906761169,5,0.986992120742798,11378,5,29.3096523284912,5,5.35317087173462
"1607",30,329,2.30368048537191e-06,30,329,1798.884765625,30,329,3.32851268467493e-05,30,329,0.00462075788527727,30,329,890431.0625,6,0.23031510412693,6,0.476958572864532,6,0.0694579258561134,6,0.967680275440216,11378,6,35.4735565185547,6,3.50020051002502
"1608",30,336,1.7962818133103e-06,30,336,1798.884765625,30,336,1.92558054550318e-05,30,336,0.00267315818928182,30,336,890431.0625,7,0.23031510412693,7,0.476958572864532,7,0.0694579258561134,7,0.967680275440216,11378,7,35.4735565185547,7,3.50020051002502
"1609",30,343,4.31786891380354e-07,30,343,1798.884765625,30,343,1.11396902866545e-05,30,343,0.00154645089060068,30,343,890431.0625,8,0.231378361582756,8,0.476485133171082,8,0.0701344907283783,8,0.991111218929291,11378,8,36.0735092163086,8,3.40201830863953
"1610",30,350,1.7747283634397e-07,30,350,1798.884765625,30,350,6.44443116470939e-06,30,350,0.000894638535100967,30,350,890431.0625,9,0.231378361582756,9,0.476485133171082,9,0.0701344907283783,9,0.991111218929291,11378,9,36.0735092163086,9,3.40201830863953
"1611",30,357,2.31398471012887e-07,30,357,1798.884765625,30,357,3.72817294191918e-06,30,357,0.000517558073624969,30,357,890431.0625,10,0.231378361582756,10,0.476485133171082,10,0.0701344907283783,10,0.991111218929291,11378,10,36.0735092163086,10,3.40201830863953
"1612",30,364,3.06527817824158e-07,30,364,1798.884765625,30,364,2.15678824133647e-06,30,364,0.000299412902677432,30,364,890431.0625,11,0.231378361582756,11,0.476485133171082,11,0.0701344907283783,11,0.991111218929291,11378,11,36.0735092163086,11,3.40201830863953
"1613",31,7,0.311032341380847,31,7,999996.9375,31,7,1.53964507579803,31,7,1.20420134067535,31,7,0.270851999521255,12,0.231378361582756,12,0.476485133171082,12,0.0701344907283783,12,0.991111218929291,11378,12,36.0735092163086,12,3.40201830863953
"1614",31,14,0.398192346886947,31,14,999987.875,31,14,5.80754232406616,31,14,4.64559125900269,31,14,1.46825659275055,13,0.2231605052948,13,0.474892824888229,13,0.0683557912707329,13,0.997016131877899,11378,13,34.0102043151855,13,3.90703654289246
"1615",31,21,0.791733785135792,31,21,999953.1875,31,21,22.2003231048584,31,21,17.7624740600586,31,21,6.05180788040161,14,0.222532957792282,14,0.490483522415161,14,0.0690931305289268,14,0.943743944168091,11378,14,34.0818786621094,14,4.45109510421753
"1616",31,28,4.31459249560107,31,28,999820.625,31,28,84.8655242919922,31,28,67.9052352905273,31,28,23.5752849578857,15,0.216140627861023,15,0.486574023962021,15,0.0700181052088737,15,0.971765697002411,11378,15,34.0631942749023,15,4.63913154602051
"1617",31,35,67.3986676845366,31,35,999314,31,35,324.281036376953,31,35,259.535522460938,31,35,90.5586776733398,16,0.225423499941826,16,0.489248424768448,16,0.0720221102237701,16,0.971237003803253,11378,16,33.5253028869629,16,4.23974418640137
"1618",31,42,48.1673369238457,31,42,997380.875,31,42,1237.1318359375,31,42,991.027526855469,31,42,346.452423095703,17,0.251853823661804,17,0.467381536960602,17,0.0711092054843903,17,0.98047149181366,11378,17,37.0832061767578,17,0.947788834571838
"1619",31,49,74.0781850506477,31,49,990046.75,31,49,4690.87646484375,31,49,3770.74682617188,31,49,1321.83508300781,18,0.231798186898232,18,0.473535150289536,18,0.0743426010012627,18,0.992299139499664,11378,18,33.7551879882812,18,3.26476860046387
"1620",31,56,2367.68483677622,31,56,962812.3125,31,56,17380.734375,31,56,14155.4970703125,31,56,5008.13671875,19,0.231798186898232,19,0.473535150289536,19,0.0743426010012627,19,0.992299139499664,11378,19,33.7551879882812,19,3.26476860046387
"1621",31,63,692.666720499509,31,63,869308.125,31,63,59211.82421875,31,63,50593.21875,31,63,18509.259765625,20,0.221368387341499,20,0.5014289021492,20,0.0656683221459389,20,0.989213287830353,11378,20,33.0232200622559,20,4.82974147796631
"1622",31,70,1883.83551618866,31,70,620825.5625,31,70,153956.6875,31,70,154126.171875,31,70,62999.078125,21,0.206339433789253,21,0.504546165466309,21,0.0647082850337029,21,0.99089252948761,11378,21,33.4457130432129,21,5.43344831466675
"1623",31,77,6865.65421830317,31,77,267843.59375,31,77,214781.5,31,77,320916.375,31,77,174095.203125,22,0.199583128094673,22,0.511212408542633,22,0.0677969306707382,22,0.941234707832336,11378,22,31.9361171722412,22,5.6561074256897
"1624",31,84,17398.3830107681,31,84,71361.609375,31,84,137031.140625,31,84,397900.96875,31,84,348889.78125,23,0.211597189307213,23,0.502634227275848,23,0.0633218884468079,23,0.964554846286774,11378,23,31.6868267059326,23,5.26288795471191
"1625",31,91,9729.30036309516,31,91,18903.04296875,31,91,53324.515625,31,91,335954.3125,31,91,524450.0625,24,0.209236204624176,24,0.503034770488739,24,0.064402163028717,24,0.943708896636963,11378,24,31.8510150909424,24,5.3363618850708
"1626",31,98,490.686339781198,31,98,6889.0546875,31,98,17206.41796875,31,98,233554.71875,31,98,657846.375,25,0.212853193283081,25,0.508593857288361,25,0.0650774836540222,25,0.955276727676392,11378,25,31.2982807159424,25,5.38256168365479
"1627",31,105,48.0610703961903,31,105,3525.54052734375,31,105,5374.2568359375,31,105,148847.1875,31,105,746377.375,26,0.214227572083473,26,0.483745098114014,26,0.0648700967431068,26,0.979360640048981,11378,26,31.6589756011963,26,4.61916971206665
"1628",31,112,62.3236890783323,31,112,2320.2919921875,31,112,1763.13732910156,31,112,91275.765625,31,112,801663.375,27,0.199767604470253,27,0.496819287538528,27,0.0701675191521645,27,0.962178528308868,11378,27,30.9209442138672,27,5.27293300628662
"1629",31,119,10.7706875871587,31,119,1799.45239257812,31,119,641.083251953125,31,119,55007.84375,31,119,835258.75,28,0.199767604470253,28,0.496819287538528,28,0.0701675191521645,28,0.962178528308868,11378,28,30.9209442138672,28,5.27293300628662
"1630",31,126,16.9559279619359,31,126,1544.83752441406,31,126,265.329376220703,31,126,32886.1640625,31,126,855420.875,29,0.203522622585297,29,0.512660682201385,29,0.071602575480938,29,0.974724888801575,11378,29,30.3119583129883,29,5.67644357681274
"1631",31,133,7.240889464327,31,133,1410.42138671875,31,133,124.153968811035,31,133,19586.28125,31,133,867451,30,0.204142972826958,30,0.504379868507385,30,0.0710559710860252,30,0.974861681461334,11378,30,32.3390083312988,30,5.460205078125
"1632",31,140,7.34023106458987,31,140,1336.0595703125,31,140,63.7692222595215,31,140,11643.5,31,140,874609.0625,31,0.213732570409775,31,0.506597816944122,31,0.066949687898159,31,0.956066429615021,11378,31,32.1598625183105,31,5.30343055725098
"1633",31,147,3.14274463742232,31,147,1293.74523925781,31,147,34.7988815307617,31,147,6915.23046875,31,147,878862.25,32,0.199021369218826,32,0.505962133407593,32,0.0672901421785355,32,0.975035667419434,11378,32,33.0906372070312,32,5.52158880233765
"1634",31,154,7.07901983471513,31,154,1269.25732421875,31,154,19.68532371521,31,154,4105.0263671875,31,154,881387.6875,33,0.199021369218826,33,0.505962133407593,33,0.0672901421785355,33,0.975035667419434,11378,33,33.0906372070312,33,5.52158880233765
"1635",31,161,1.88652673591151,31,161,1254.94250488281,31,161,11.3666124343872,31,161,2436.18310546875,31,161,882886.625,34,0.199021369218826,34,0.505962133407593,34,0.0672901421785355,34,0.975035667419434,11378,34,33.0906372070312,34,5.52158880233765
"1636",31,168,0.266655222603289,31,168,1246.52429199219,31,168,6.6396803855896,31,168,1445.57312011719,31,168,883776.125,35,0.197153806686401,35,0.504330098628998,35,0.0676127076148987,35,0.959000945091248,11378,35,31.9909133911133,35,5.4698052406311
"1637",31,175,0.160737309420131,31,175,1241.55603027344,31,175,3.90399956703186,31,175,857.697509765625,31,175,884303.875,36,0.197153806686401,36,0.504330098628998,36,0.0676127076148987,36,0.959000945091248,11378,36,31.9909133911133,36,5.4698052406311
"1638",31,182,0.126015913301023,31,182,1238.61767578125,31,182,2.3040816783905,31,182,508.870849609375,31,182,884617,37,0.197153806686401,37,0.504330098628998,37,0.0676127076148987,37,0.959000945091248,11378,37,31.9909133911133,37,5.4698052406311
"1639",31,189,0.101588836476794,31,189,1236.87768554688,31,189,1.36277115345001,31,189,301.904083251953,31,189,884802.8125,38,0.211627185344696,38,0.490464091300964,38,0.0676914900541306,38,0.967379868030548,11378,38,33.6313056945801,38,4.91578197479248
"1640",31,196,0.0274206501824841,31,196,1235.84655761719,31,196,0.807035088539124,31,196,179.111480712891,31,196,884913,39,0.204485341906548,39,0.498062759637833,39,0.0663305222988129,39,0.950387418270111,11378,39,32.3221969604492,39,5.28208303451538
"1641",31,203,0.0151400895577844,31,203,1235.23510742188,31,203,0.478277772665024,31,203,106.260955810547,31,203,884978.4375,40,0.18272739648819,40,0.530682742595673,40,0.0658983513712883,40,0.949593544006348,11378,40,30.3697948455811,40,5.70988082885742
"1642",31,210,0.00319271064213353,31,210,1234.87255859375,31,210,0.283566504716873,31,210,63.0407867431641,31,210,885017.1875,41,0.18272739648819,41,0.530682742595673,41,0.0658983513712883,41,0.949593544006348,11378,41,30.3697948455811,41,5.70988082885742
"1643",31,217,0.00192309287854915,31,217,1234.65759277344,31,217,0.168166637420654,31,217,37.3996963500977,31,217,885040.25,42,0.18272739648819,42,0.530682742595673,42,0.0658983513712883,42,0.949593544006348,11378,42,30.3697948455811,42,5.70988082885742
