"","time","value","q025","q25","q50","q75","q975","Alpha"
"214",214,0.206395968794823,0.206395968794823,0.206395968794823,0.206395968794823,0.206395968794823,0.206395968794823,0.243005643
"215",215,0.215214341878891,0.215214341878891,0.215214341878891,0.215214341878891,0.215214341878891,0.215214341878891,0.179026578
"216",216,0.422331392765045,0.422331392765045,0.422331392765045,0.422331392765045,0.422331392765045,0.422331392765045,0.247054282
"217",217,0.456442177295685,0.456442177295685,0.456442177295685,0.456442177295685,0.456442177295685,0.456442177295685,0.104855947
"218",218,0.236207157373428,0.236207157373428,0.236207157373428,0.236207157373428,0.236207157373428,0.236207157373428,0.126107185
"219",219,0.195045381784439,0.195045381784439,0.195045381784439,0.195045381784439,0.195045381784439,0.195045381784439,0.052135413
"220",220,0.195986375212669,0.195986375212669,0.195986375212669,0.195986375212669,0.195986375212669,0.195986375212669,-0.011010702
"221",221,0.174968630075455,0.174968630075455,0.174968630075455,0.174968630075455,0.174968630075455,0.174968630075455,-0.24911364
"222",222,-0.129685074090958,-0.129685074090958,-0.129685074090958,-0.129685074090958,-0.129685074090958,-0.129685074090958,-0.204150028
"223",223,-0.298445522785187,-0.298445522785187,-0.298445522785187,-0.298445522785187,-0.298445522785187,-0.298445522785187,-0.298140014
"224",224,-0.29156094789505,-0.29156094789505,-0.29156094789505,-0.29156094789505,-0.29156094789505,-0.29156094789505,-0.076351457
"225",225,-0.343897581100464,-0.343897581100464,-0.343897581100464,-0.343897581100464,-0.343897581100464,-0.343897581100464,-0.231628196
"226",226,-0.0125066358596087,-0.0125066358596087,-0.0125066358596087,-0.0125066358596087,-0.0125066358596087,-0.0125066358596087,-0.090581508
"227",227,0.0280678700655699,0.0280678700655699,0.0280678700655699,0.0280678700655699,0.0280678700655699,0.0280678700655699,-0.109389675
"228",228,0.0501797720789909,0.0501797720789909,0.0501797720789909,0.0501797720789909,0.0501797720789909,0.0501797720789909,0.052189692
"229",229,-0.105256430804729,-0.105256430804729,-0.105256430804729,-0.105256430804729,-0.105256430804729,-0.105256430804729,0.208423167
"230",230,-0.0789483487606049,-0.0789483487606049,-0.0789483487606049,-0.0789483487606049,-0.0789483487606049,-0.0789483487606049,-0.048370331
"231",231,0.00938030146062374,0.00938030146062374,0.00938030146062374,0.00938030146062374,0.00938030146062374,0.00938030146062374,-0.020489582
"232",232,-0.0244868695735931,-0.0244868695735931,-0.0244868695735931,-0.0244868695735931,-0.0244868695735931,-0.0244868695735931,0.043504872
"233",233,0.0185371357947588,0.0185371357947588,0.0185371357947588,0.0185371357947588,0.0185371357947588,0.0185371357947588,-0.311921137
"234",234,0.136323124170303,0.136323124170303,0.136323124170303,0.136323124170303,0.136323124170303,0.136323124170303,-0.42197968
"235",235,0.245694816112518,0.245694816112518,0.245694816112518,0.245694816112518,0.245694816112518,0.245694816112518,-0.334243139
"236",236,0.115657478570938,0.115657478570938,0.115657478570938,0.115657478570938,0.115657478570938,0.115657478570938,-0.424416706
"237",237,0.182383954524994,0.182383954524994,0.182383954524994,0.182383954524994,0.182383954524994,0.182383954524994,-0.495932016
"238",238,0.241482868790627,0.241482868790627,0.241482868790627,0.241482868790627,0.241482868790627,0.241482868790627,-0.490162226
"239",239,0.154487237334251,0.154487237334251,0.154487237334251,0.154487237334251,0.154487237334251,0.154487237334251,-0.452698222
"240",240,-0.0214056093245745,-0.0214056093245745,-0.0214056093245745,-0.0214056093245745,-0.0214056093245745,-0.0214056093245745,-0.430777341
"241",241,-0.192719131708145,-0.192719131708145,-0.192719131708145,-0.192719131708145,-0.192719131708145,-0.192719131708145,-0.290404078
"242",242,-0.152938097715378,-0.152938097715378,-0.152938097715378,-0.152938097715378,-0.152938097715378,-0.152938097715378,-0.153153729
"243",243,-0.189639046788216,-0.189639046788216,-0.189639046788216,-0.189639046788216,-0.189639046788216,-0.189639046788216,-0.021232123
"244",244,-0.0920324996113777,-0.0920324996113777,-0.0920324996113777,-0.0920324996113777,-0.0920324996113777,-0.0920324996113777,0.089605023
"245",245,-0.0938825085759163,-0.0938825085759163,-0.0938825085759163,-0.0938825085759163,-0.0938825085759163,-0.0938825085759163,-0.114408527
"246",246,-0.183736503124237,-0.183736503124237,-0.183736503124237,-0.183736503124237,-0.183736503124237,-0.183736503124237,-0.007933147
"247",247,0.0856438130140305,0.0856438130140305,0.0856438130140305,0.0856438130140305,0.0856438130140305,0.0856438130140305,0.123811834
"248",248,0.155285775661469,0.155285775661469,0.155285775661469,0.155285775661469,0.155285775661469,0.155285775661469,0.315876002
"249",249,0.00446311617270112,0.00446311617270112,0.00446311617270112,0.00446311617270112,0.00446311617270112,0.00446311617270112,0.350279002
"250",250,-0.0779305398464203,-0.0779305398464203,-0.0779305398464203,-0.0779305398464203,-0.0779305398464203,-0.0779305398464203,0.11147413
"251",251,0.266239315271378,0.266239315271378,0.266239315271378,0.266239315271378,0.266239315271378,0.266239315271378,-0.0552235
"252",252,0.382631570100784,0.382631570100784,0.382631570100784,0.382631570100784,0.382631570100784,0.382631570100784,-0.215432637
"253",253,0.59502387046814,0.59502387046814,0.59502387046814,0.59502387046814,0.59502387046814,0.59502387046814,-0.584144281
"254",254,0.554894924163818,0.554894924163818,0.554894924163818,0.554894924163818,0.554894924163818,0.554894924163818,-0.428942024
"255",255,0.721116900444031,0.721116900444031,0.721116900444031,0.721116900444031,0.721116900444031,0.721116900444031,-0.612659325
"256",256,0.796880722045898,0.796880722045898,0.796880722045898,0.796880722045898,0.796880722045898,0.796880722045898,-0.387074
"257",257,0.755792617797852,0.755792617797852,0.755792617797852,0.755792617797852,0.755792617797852,0.755792617797852,-0.297277524
"258",258,0.665535628795624,0.665535628795624,0.665535628795624,0.665535628795624,0.665535628795624,0.665535628795624,-0.130568891
"259",259,0.453062534332275,0.453062534332275,0.453062534332275,0.453062534332275,0.453062534332275,0.453062534332275,-0.350558767
"260",260,0.345531404018402,0.345531404018402,0.345531404018402,0.345531404018402,0.345531404018402,0.345531404018402,-0.486516782
"261",261,0.108788654208183,0.108788654208183,0.108788654208183,0.108788654208183,0.108788654208183,0.108788654208183,-0.503235362
"262",262,0.155490934848785,0.155490934848785,0.155490934848785,0.155490934848785,0.155490934848785,0.155490934848785,-0.46044365
"263",263,0.0690848678350449,0.0690848678350449,0.0690848678350449,0.0690848678350449,0.0690848678350449,0.0690848678350449,-0.695692762
"264",264,0.0405093766748905,0.0405093766748905,0.0405093766748905,0.0405093766748905,0.0405093766748905,0.0405093766748905,-0.817655806
"265",265,0.201832517981529,0.201832517981529,0.201832517981529,0.201832517981529,0.201832517981529,0.201832517981529,-0.791745361
"266",266,0.119779109954834,0.119779109954834,0.119779109954834,0.119779109954834,0.119779109954834,0.119779109954834,-0.698040719
"267",267,-0.218762561678886,-0.218762561678886,-0.218762561678886,-0.218762561678886,-0.218762561678886,-0.218762561678886,-0.763225542
"268",268,-0.278193324804306,-0.278193324804306,-0.278193324804306,-0.278193324804306,-0.278193324804306,-0.278193324804306,-0.804870493
"269",269,-0.356653273105621,-0.356653273105621,-0.356653273105621,-0.356653273105621,-0.356653273105621,-0.356653273105621,-0.58238429
"270",270,-0.321373075246811,-0.321373075246811,-0.321373075246811,-0.321373075246811,-0.321373075246811,-0.321373075246811,-0.755736411
"271",271,-0.217646524310112,-0.217646524310112,-0.217646524310112,-0.217646524310112,-0.217646524310112,-0.217646524310112,-0.627635425
"272",272,-0.2779281437397,-0.2779281437397,-0.2779281437397,-0.2779281437397,-0.2779281437397,-0.2779281437397,-0.467708872
"273",273,-0.235546454787254,-0.235546454787254,-0.235546454787254,-0.235546454787254,-0.235546454787254,-0.235546454787254,-0.607024061
"274",274,-0.322495549917221,-0.322495549917221,-0.322495549917221,-0.322495549917221,-0.322495549917221,-0.322495549917221,-0.480185497
"275",275,-0.391228526830673,-0.391228526830673,-0.391228526830673,-0.391228526830673,-0.391228526830673,-0.391228526830673,-0.415041368
"276",276,-0.428300648927689,-0.428300648927689,-0.428300648927689,-0.428300648927689,-0.428300648927689,-0.428300648927689,-0.313768694
"277",277,-0.636526584625244,-0.636526584625244,-0.636526584625244,-0.636526584625244,-0.636526584625244,-0.636526584625244,-0.390621328
"278",278,-0.725777864456177,-0.725777864456177,-0.725777864456177,-0.725777864456177,-0.725777864456177,-0.725777864456177,-0.268308798
"279",279,-0.582221269607544,-0.582221269607544,-0.582221269607544,-0.582221269607544,-0.582221269607544,-0.582221269607544,-0.490632815
"280",280,-0.477589845657349,-0.477589845657349,-0.477589845657349,-0.477589845657349,-0.477589845657349,-0.477589845657349,-0.493201775
"281",281,-0.417972475290298,-0.417972475290298,-0.417972475290298,-0.417972475290298,-0.417972475290298,-0.417972475290298,-0.59877155
"282",282,-0.103532634675503,-0.103532634675503,-0.103532634675503,-0.103532634675503,-0.103532634675503,-0.103532634675503,-0.631047882
"283",283,-0.383270800113678,-0.383270800113678,-0.383270800113678,-0.383270800113678,-0.383270800113678,-0.383270800113678,-0.933231914
"284",284,-0.317802876234055,-0.317802876234055,-0.317802876234055,-0.317802876234055,-0.317802876234055,-0.317802876234055,-0.776774681
"285",285,-0.268557190895081,-0.268557190895081,-0.268557190895081,-0.268557190895081,-0.268557190895081,-0.268557190895081,-0.881248908
"286",286,-0.263157367706299,-0.263157367706299,-0.263157367706299,-0.263157367706299,-0.263157367706299,-0.263157367706299,-1.071310911
"287",287,-0.188834026455879,-0.188834026455879,-0.188834026455879,-0.188834026455879,-0.188834026455879,-0.188834026455879,-0.820519527
"288",288,-0.153849571943283,-0.153849571943283,-0.153849571943283,-0.153849571943283,-0.153849571943283,-0.153849571943283,-0.59699393
"289",289,-0.163904458284378,-0.163904458284378,-0.163904458284378,-0.163904458284378,-0.163904458284378,-0.163904458284378,-0.181676965
"290",290,-0.195731177926064,-0.195731177926064,-0.195731177926064,-0.195731177926064,-0.195731177926064,-0.195731177926064,-0.204693659
"291",291,-0.0713238120079041,-0.0713238120079041,-0.0713238120079041,-0.0713238120079041,-0.0713238120079041,-0.0713238120079041,-0.234977512
"292",292,0.0402176231145859,0.0402176231145859,0.0402176231145859,0.0402176231145859,0.0402176231145859,0.0402176231145859,-0.309204619
"293",293,0.0133032202720642,0.0133032202720642,0.0133032202720642,0.0133032202720642,0.0133032202720642,0.0133032202720642,-0.243707081
"294",294,0.0448587946593761,0.0448587946593761,0.0448587946593761,0.0448587946593761,0.0448587946593761,0.0448587946593761,-0.216233841
"295",295,-0.099489763379097,-0.099489763379097,-0.099489763379097,-0.099489763379097,-0.099489763379097,-0.099489763379097,-0.241769917
"296",296,-0.401616603136063,-0.401616603136063,-0.401616603136063,-0.401616603136063,-0.401616603136063,-0.401616603136063,-0.190322315
"297",297,-0.0773940905928612,-0.0773940905928612,-0.0773940905928612,-0.0773940905928612,-0.0773940905928612,-0.0773940905928612,-0.384770088
"298",298,-0.0847503766417503,-0.0847503766417503,-0.0847503766417503,-0.0847503766417503,-0.0847503766417503,-0.0847503766417503,-0.267551943
"299",299,0.229852080345154,0.229852080345154,0.229852080345154,0.229852080345154,0.229852080345154,0.229852080345154,-0.315665576
"300",300,0.345022737979889,0.345022737979889,0.345022737979889,0.345022737979889,0.345022737979889,0.345022737979889,-0.552309548
"301",301,0.441159039735794,0.441159039735794,0.441159039735794,0.441159039735794,0.441159039735794,0.441159039735794,-0.458170744
"302",302,0.517261624336243,0.517261624336243,0.517261624336243,0.517261624336243,0.517261624336243,0.517261624336243,-0.372918646
"303",303,0.367151528596878,0.367151528596878,0.367151528596878,0.367151528596878,0.367151528596878,0.367151528596878,-0.627933839
"304",304,0.374939233064651,0.374939233064651,0.374939233064651,0.374939233064651,0.374939233064651,0.374939233064651,-0.74068389
"305",305,0.226663321256638,0.226663321256638,0.226663321256638,0.226663321256638,0.226663321256638,0.226663321256638,-0.626477688
"306",306,0.326628476381302,0.326628476381302,0.326628476381302,0.326628476381302,0.326628476381302,0.326628476381302,-0.793312234
"307",307,0.258381247520447,0.258381247520447,0.258381247520447,0.258381247520447,0.258381247520447,0.258381247520447,-0.873095114
"308",308,0.120626248419285,0.120626248419285,0.120626248419285,0.120626248419285,0.120626248419285,0.120626248419285,-0.579558288
"309",309,0.136162966489792,0.136162966489792,0.136162966489792,0.136162966489792,0.136162966489792,0.136162966489792,-0.486011064
"310",310,0.0649408176541328,0.0649408176541328,0.0649408176541328,0.0649408176541328,0.0649408176541328,0.0649408176541328,-0.526038906
"311",311,-0.103756941854954,-0.103756941854954,-0.103756941854954,-0.103756941854954,-0.103756941854954,-0.103756941854954,-0.530064069
"312",312,0.035786796361208,0.035786796361208,0.035786796361208,0.035786796361208,0.035786796361208,0.035786796361208,-0.420322569
"313",313,0.0202859994024038,0.0202859994024038,0.0202859994024038,0.0202859994024038,0.0202859994024038,0.0202859994024038,-0.21107548
"314",314,0.135707810521126,0.135707810521126,0.135707810521126,0.135707810521126,0.135707810521126,0.135707810521126,-0.137270614
"315",315,-0.0349382609128952,-0.0349382609128952,-0.0349382609128952,-0.0349382609128952,-0.0349382609128952,-0.0349382609128952,-0.109015033
"316",316,-0.308668285608292,-0.308668285608292,-0.308668285608292,-0.308668285608292,-0.308668285608292,-0.308668285608292,-0.087695941
"317",317,-0.105957746505737,-0.105957746505737,-0.105957746505737,-0.105957746505737,-0.105957746505737,-0.105957746505737,-0.07257485
"318",318,0.0423050783574581,0.0423050783574581,0.0423050783574581,0.0423050783574581,0.0423050783574581,0.0423050783574581,-0.129080114
"319",319,0.00163458322640508,0.00163458322640508,0.00163458322640508,0.00163458322640508,0.00163458322640508,0.00163458322640508,-0.18125362
"320",320,-0.0395034588873386,-0.0395034588873386,-0.0395034588873386,-0.0395034588873386,-0.0395034588873386,-0.0395034588873386,-0.16810115
"321",321,0.207035154104233,0.207035154104233,0.207035154104233,0.207035154104233,0.207035154104233,0.207035154104233,-0.161388072
"322",322,0.35978952050209,0.35978952050209,0.35978952050209,0.35978952050209,0.35978952050209,0.35978952050209,-0.100508578
"323",323,0.546051323413849,0.546051323413849,0.546051323413849,0.546051323413849,0.546051323413849,0.546051323413849,-0.058430635
"324",324,0.695995509624481,0.695995509624481,0.695995509624481,0.695995509624481,0.695995509624481,0.695995509624481,-0.118404756
"325",325,0.735499560832977,0.735499560832977,0.735499560832977,0.735499560832977,0.735499560832977,0.735499560832977,-0.266412063
"326",326,0.561318516731262,0.561318516731262,0.561318516731262,0.561318516731262,0.561318516731262,0.561318516731262,-0.170691599
"327",327,0.493276298046112,0.493276298046112,0.493276298046112,0.493276298046112,0.493276298046112,0.493276298046112,-0.14981501
"328",328,0.577379703521729,0.577379703521729,0.577379703521729,0.577379703521729,0.577379703521729,0.577379703521729,-0.063106528
"329",329,0.454440891742706,0.454440891742706,0.454440891742706,0.454440891742706,0.454440891742706,0.454440891742706,-0.151742966
"330",330,0.434935092926025,0.434935092926025,0.434935092926025,0.434935092926025,0.434935092926025,0.434935092926025,-0.053439028
"331",331,0.31314343214035,0.31314343214035,0.31314343214035,0.31314343214035,0.31314343214035,0.31314343214035,-0.087687205
"332",332,0.508285224437714,0.508285224437714,0.508285224437714,0.508285224437714,0.508285224437714,0.508285224437714,-0.155292862
"333",333,0.440889477729797,0.440889477729797,0.440889477729797,0.440889477729797,0.440889477729797,0.440889477729797,0.047005797
"334",334,0.604837954044342,0.604837954044342,0.604837954044342,0.604837954044342,0.604837954044342,0.604837954044342,0.170458939
"335",335,0.501316487789154,0.501316487789154,0.501316487789154,0.501316487789154,0.501316487789154,0.501316487789154,0.186587487
"336",336,0.303506582975388,0.303506582975388,0.303506582975388,0.303506582975388,0.303506582975388,0.303506582975388,0.1507864
"337",337,0.175666391849518,0.175666391849518,0.175666391849518,0.175666391849518,0.175666391849518,0.175666391849518,0.080571175
"338",338,0.27987939119339,0.27987939119339,0.27987939119339,0.27987939119339,0.27987939119339,0.27987939119339,0.159175874
"339",339,0.379453986883163,0.379453986883163,0.379453986883163,0.379453986883163,0.379453986883163,0.379453986883163,0.238752677
