"","np","time","value","q025","q25","q50","q75","q975"
"4135",111,196,-0.86672191876501,-0.86672191876501,-0.782616992082135,-0.59846604819037,-0.59846604819037,-0.560219827716935
"4136",111,203,-0.672412270714823,-0.81405518472319,-0.81405518472319,-0.506383571347579,-0.43382131941983,-0.43382131941983
"4137",111,210,-0.319381865013061,-0.467292326000001,-0.467292326000001,-0.193358404522752,-0.0600111035074922,-0.0600111035074922
"4138",111,217,-0.640989673312796,-0.694739347721058,-0.694739347721058,-0.413013314873061,-0.413013314873061,-0.397905462971058
"4139",111,224,-0.646494974316435,-0.897915601184192,-0.897915601184192,-0.662440608749582,-0.662440608749582,-0.542827710249383
"4140",111,231,-0.79215110628628,-0.858876842405192,-0.858876842405192,-0.645194103116515,-0.605686809676149,-0.605686809676149
"4141",111,238,-0.615096180946116,-0.724480707928411,-0.724480707928411,-0.407959871339262,-0.379504580565585,-0.379504580565585
"4142",111,245,-0.850079980031613,-0.876452351185513,-0.876452351185513,-0.787863498758186,-0.567214530107443,-0.567214530107443
"4143",111,252,-0.637609872599533,-0.975872383581369,-0.975872383581369,-0.616835903204856,-0.616835903204856,-0.593251321731117
"4144",111,259,-0.623200311854491,-1.15867454442055,-1.15867454442055,-0.942009445504271,-0.739753506006457,-0.623200311854491
"4145",112,7,0,0,0,0,0,0
"4146",112,14,-0.116330490128869,-0.435502177959156,-0.435502177959156,0.0694745363696956,0.213717683176112,0.213717683176112
"4147",112,21,-0.372892983207325,-0.57021985992713,-0.57021985992713,-0.40571998038781,-0.151266428865873,-0.151266428865873
"4148",112,28,-0.267664397488862,-0.594751390288708,-0.594751390288708,-0.343350015018954,-0.267664397488862,-0.241770319694211
"4149",112,35,-0.247092311810544,-0.247092311810544,-0.245067212283927,0.000659594732525415,0.000659594732525415,0.330294356848736
"4150",112,42,-0.564133933928294,-0.902997240024409,-0.902997240024409,-0.502132255974694,-0.502132255974694,-0.449340256753407
"4151",112,49,-0.955502491868179,-0.971408433366054,-0.971408433366054,-0.724693476751746,-0.651955933653246,-0.651955933653246
"4152",112,56,-0.806647942249409,-1.04246713793186,-1.04246713793186,-0.801052263869575,-0.801052263869575,-0.770747901897304
"4153",112,63,-0.903214838014895,-1.05586351253614,-1.05586351253614,-0.719152888618546,-0.719152888618546,-0.704826891115671
"4154",112,70,-0.839775024487121,-1.07949467882821,-1.07949467882821,-0.753242915798258,-0.732613735013208,-0.713530802158404
"4155",112,77,-0.820373520111598,-0.981860627724234,-0.981860627724234,-0.816817968426217,-0.537722885832365,-0.537722885832365
"4156",112,84,-0.541701321452733,-0.620676843189832,-0.593995622441184,-0.296619431010041,-0.296619431010041,-0.29231149072232
"4157",112,91,-0.434517824044514,-0.529066890438758,-0.481862259977618,-0.290233049976746,-0.290233049976746,-0.263974370620107
"4158",112,98,-0.478619107632348,-0.688800805657938,-0.688800805657938,-0.422639877163838,-0.391737059441385,-0.390784937736161
"4159",112,105,-0.459325964441233,-0.461896334312702,-0.414661252059907,-0.372907233261765,-0.197705252158274,-0.197705252158274
"4160",112,112,-0.371023038034082,-0.800176340561207,-0.800176340561207,-0.262036450270294,-0.121851547475537,-0.121851547475537
